long,lat,hole,group,name,bundesland
9.768388040111779,53.50471892749638,FALSE,0.1,Hamburg,2
9.764112137466878,53.50890820951254,FALSE,0.1,Hamburg,2
9.763897186526378,53.509140586089686,FALSE,0.1,Hamburg,2
9.76396694239154,53.50947349563663,FALSE,0.1,Hamburg,2
9.770959469186428,53.52865623512396,FALSE,0.1,Hamburg,2
9.773968965296467,53.55455452208799,FALSE,0.1,Hamburg,2
9.729752298740149,53.55713525373016,FALSE,0.1,Hamburg,2
9.734753550985735,53.56457096900283,FALSE,0.1,Hamburg,2
9.745885030786418,53.59220859048518,FALSE,0.1,Hamburg,2
9.742731988565058,53.59723041470263,FALSE,0.1,Hamburg,2
9.760381071191766,53.62459106261475,FALSE,0.1,Hamburg,2
9.764049239270436,53.62756918497558,FALSE,0.1,Hamburg,2
